"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"92168165716","Centre Educatiu Nausica","#","C","Muntaner","309","309","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08021","019","BARCELONA","41.397062","2.145494","428567.373","4583188.485","428659.288","4583389.43","932006305","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165716","Centre Educatiu Nausica","#","C","Muntaner","309","309","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08021","019","BARCELONA","41.397062","2.145494","428567.373","4583188.485","428659.288","4583389.43","932006305","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","932006350","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","933622058","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","933622058","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","932006350","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","933622058","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","932006350","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","933622058","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165717","Centre Educatiu Jesuites Sant Gervasi  Infant Jesus","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","932006350","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165743","Llar d'Infants - Parvulari Nostra Senyora","#","C","Iradier","8","8","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403671","2.126328","426972.644","4583938.21","427064.544","4584139.161","934180930","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165743","Llar d'Infants - Parvulari Nostra Senyora","#","C","Iradier","8","8","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403671","2.126328","426972.644","4583938.21","427064.544","4584139.161","934180930","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165743","Llar d'Infants - Parvulari Nostra Senyora","#","C","Iradier","8","8","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403671","2.126328","426972.644","4583938.21","427064.544","4584139.161","934180930","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165743","Llar d'Infants - Parvulari Nostra Senyora","#","C","Iradier","8","8","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403671","2.126328","426972.644","4583938.21","427064.544","4584139.161","934180930","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932184829","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932184829","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932377475","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932377475","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","932073165","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","934589765","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","932073165","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","934589765","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165823","Escola Orlandai","#","C","Dominguez i Miralles","1","1","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165823","Escola Orlandai","#","C","Dominguez i Miralles","1","1","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165823","Escola Orlandai","#","C","Dominguez i Miralles","1","1","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165823","Escola Orlandai","#","C","Dominguez i Miralles","1","1","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165836","Centre Educatiu Palcam","#","C","Rosalia de Castro","32","32","33","el Baix Guinardo","07","Horta-Guinardo","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934359749","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165836","Centre Educatiu Palcam","#","C","Rosalia de Castro","32","32","33","el Baix Guinardo","07","Horta-Guinardo","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934364117","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165836","Centre Educatiu Palcam","#","C","Rosalia de Castro","32","32","33","el Baix Guinardo","07","Horta-Guinardo","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934359749","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165836","Centre Educatiu Palcam","#","C","Rosalia de Castro","32","32","33","el Baix Guinardo","07","Horta-Guinardo","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934364117","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165842","Escola Parc del Guinardo","#","C","Garriga i Roca","13","13","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165842","Escola Parc del Guinardo","#","C","Garriga i Roca","13","13","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165842","Escola Parc del Guinardo","#","C","Garriga i Roca","13","13","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165842","Escola Parc del Guinardo","#","C","Garriga i Roca","13","13","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165849","Escola Patronat Domenech","#","C","Gracia","7","7","31","la Vila de Gracia","06","Gracia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","932370035","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165849","Escola Patronat Domenech","#","C","Gracia","7","7","31","la Vila de Gracia","06","Gracia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","934152598","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165849","Escola Patronat Domenech","#","C","Gracia","7","7","31","la Vila de Gracia","06","Gracia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","934152598","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165849","Escola Patronat Domenech","#","C","Gracia","7","7","31","la Vila de Gracia","06","Gracia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","932370035","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165855","Escola Bressol Municipal Pau","#","C","Muntadas","1","1","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","933324197","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165855","Escola Bressol Municipal Pau","#","C","Muntadas","1","1","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","933324197","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165855","Escola Bressol Municipal Pau","#","C","Muntadas","1","1","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","933324197","Tel.","","","","","","","","Escoles Bressol municipals","Ensenyament infantil","Educacio",
"92168165855","Escola Bressol Municipal Pau","#","C","Muntadas","1","1","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","933324197","Tel.","","","","","","","","","Escoles bressol municipals","Planol",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardo","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardo","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardo","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardo","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934229840","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934316106","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934316106","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934229840","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165865","Llar d'Infants Peggy","#","C","Marc Aureli","18","20","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.401071","2.143034","428366.149","4583635.545","428458.062","4583836.494","932011350","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165865","Llar d'Infants Peggy","#","C","Marc Aureli","18","20","26","Sant Gervasi - Galvany","05","Sarria-Sant Gervasi","08006","019","BARCELONA","41.401071","2.143034","428366.149","4583635.545","428458.062","4583836.494","932011350","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gracia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gracia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gracia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gracia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934335534","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934504805","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934504805","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934335534","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165899","Llar d'Infants Tic-Tac *G.V. Corts Catalanes","#","G.V.","Corts Catalanes","499","499","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.381199","2.156886","429502.573","4581418.112","429594.497","4581619.04","934536085","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165899","Llar d'Infants Tic-Tac *G.V. Corts Catalanes","#","G.V.","Corts Catalanes","499","499","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.381199","2.156886","429502.573","4581418.112","429594.497","4581619.04","934536085","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165899","Llar d'Infants Tic-Tac *G.V. Corts Catalanes","#","G.V.","Corts Catalanes","499","499","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.381199","2.156886","429502.573","4581418.112","429594.497","4581619.04","934536085","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165899","Llar d'Infants Tic-Tac *G.V. Corts Catalanes","#","G.V.","Corts Catalanes","499","499","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.381199","2.156886","429502.573","4581418.112","429594.497","4581619.04","934536085","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165900","Escola La Mar Bella","#","Pl","Sant Bernat Calbo","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.399737","2.204686","433518.32","4583438.395","433610.281","4583639.343","932252838","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165900","Escola La Mar Bella","#","Pl","Sant Bernat Calbo","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.399737","2.204686","433518.32","4583438.395","433610.281","4583639.343","932252838","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165901","Institut Escola Antaviana","#","C","Nou Barris","12","12","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.448184","2.178608","431389.458","4588837.219","431481.397","4589038.217","933538793","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165901","Institut Escola Antaviana","#","C","Nou Barris","12","12","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.448184","2.178608","431389.458","4588837.219","431481.397","4589038.217","933538793","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409404","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","934084700","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409404","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","934084700","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409150","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165914","Escola Pegaso","#","C","Dublin","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409150","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
